"subject","subject_label","predicate","object","object_label","sentence","source_url"
"Americans","NORP","think","AI","GPE","Majority of Americans think they interact with AI at least several times a week
About a quarter (27%) of Americans say they interact with artificial intelligence almost constantly or several times a d","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"Americans","NORP","think","About a quarter","DATE","Majority of Americans think they interact with AI at least several times a week
About a quarter (27%) of Americans say they interact with artificial intelligence almost constantly or several times a d","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"Americans","NORP","think","Americans","NORP","Majority of Americans think they interact with AI at least several times a week
About a quarter (27%) of Americans say they interact with artificial intelligence almost constantly or several times a d","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"AI","GPE","think","About a quarter","DATE","Majority of Americans think they interact with AI at least several times a week
About a quarter (27%) of Americans say they interact with artificial intelligence almost constantly or several times a d","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"AI","GPE","think","Americans","NORP","Majority of Americans think they interact with AI at least several times a week
About a quarter (27%) of Americans say they interact with artificial intelligence almost constantly or several times a d","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"About a quarter","DATE","think","Americans","NORP","Majority of Americans think they interact with AI at least several times a week
About a quarter (27%) of Americans say they interact with artificial intelligence almost constantly or several times a d","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"Americans","NORP","estimate","AI","GPE","On this self-reported measure, 44% of Americans estimate that they interact with AI less often.","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"AI","GPE","related_to","AI","GPE","In addition, those who score high on a six-item scale of AI awareness are more likely to say they frequently interact with AI.","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"AI","GPE","say","AI","GPE","For instance, 44% of those who have a high level of awareness of AI say they interact with AI almost constantly or several times a day.","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"AI","GPE","say","each day","DATE","By comparison, just 12% of those who scored low on the scale say they interact with AI multiple times each day.","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"Americans","NORP","have","AI","GPE","Many Americans have some level of concern about use of AI generally
The rapid development of artificial intelligence technologies has been accompanied by debate about ethics in AI and appropriate limi","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"Americans","NORP","have","AI","GPE","Many Americans have some level of concern about use of AI generally
The rapid development of artificial intelligence technologies has been accompanied by debate about ethics in AI and appropriate limi","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"AI","GPE","have","AI","GPE","Many Americans have some level of concern about use of AI generally
The rapid development of artificial intelligence technologies has been accompanied by debate about ethics in AI and appropriate limi","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"AI","GPE","strike","today","DATE","Amid these ongoing discussions, the public strikes a cautious tone toward the overall impact of AI in society today.","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"Americans","NORP","say","daily","DATE","On balance, a greater share of Americans say they are more concerned than excited about the increased use of artificial intelligence in daily life (38%) than say they are more excited than concerned (","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"AI","GPE","express","daily","DATE","Across all levels of awareness of AI, larger shares express greater concern than excitement about the impact of artificial intelligence in daily life.","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"AI","GPE","say","daily","DATE","For example, among those who scored high in awareness of AI in daily life, 31% say they are more concerned than excited about the impact of AI, compared with 21% who say they are more excited than con","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"AI","GPE","say","AI","GPE","For example, among those who scored high in awareness of AI in daily life, 31% say they are more concerned than excited about the impact of AI, compared with 21% who say they are more excited than con","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"daily","DATE","say","AI","GPE","For example, among those who scored high in awareness of AI in daily life, 31% say they are more concerned than excited about the impact of AI, compared with 21% who say they are more excited than con","https://www.pewresearch.org/science/2023/02/15/public-awareness-of-artificial-intelligence-in-everyday-activities/"
"2024","DATE","focus","AI","GPE","But in 2024, most AI researchers, practitioners and most AI-related headlines are focused on breakthroughs in generative AI (gen AI), a technology that can create original text, images, video and othe","https://www.ibm.com/think/topics/artificial-intelligence"
"2024","DATE","focus","AI","GPE","But in 2024, most AI researchers, practitioners and most AI-related headlines are focused on breakthroughs in generative AI (gen AI), a technology that can create original text, images, video and othe","https://www.ibm.com/think/topics/artificial-intelligence"
"2024","DATE","focus","AI","GPE","But in 2024, most AI researchers, practitioners and most AI-related headlines are focused on breakthroughs in generative AI (gen AI), a technology that can create original text, images, video and othe","https://www.ibm.com/think/topics/artificial-intelligence"
"2024","DATE","focus","AI","GPE","But in 2024, most AI researchers, practitioners and most AI-related headlines are focused on breakthroughs in generative AI (gen AI), a technology that can create original text, images, video and othe","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","focus","AI","GPE","But in 2024, most AI researchers, practitioners and most AI-related headlines are focused on breakthroughs in generative AI (gen AI), a technology that can create original text, images, video and othe","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","focus","AI","GPE","But in 2024, most AI researchers, practitioners and most AI-related headlines are focused on breakthroughs in generative AI (gen AI), a technology that can create original text, images, video and othe","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","focus","AI","GPE","But in 2024, most AI researchers, practitioners and most AI-related headlines are focused on breakthroughs in generative AI (gen AI), a technology that can create original text, images, video and othe","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","focus","AI","GPE","But in 2024, most AI researchers, practitioners and most AI-related headlines are focused on breakthroughs in generative AI (gen AI), a technology that can create original text, images, video and othe","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","focus","AI","GPE","But in 2024, most AI researchers, practitioners and most AI-related headlines are focused on breakthroughs in generative AI (gen AI), a technology that can create original text, images, video and othe","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","focus","AI","GPE","But in 2024, most AI researchers, practitioners and most AI-related headlines are focused on breakthroughs in generative AI (gen AI), a technology that can create original text, images, video and othe","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","’","AI","GPE","To fully understand generative AI, it’s important to first understand the technologies on which generative AI tools are built: machine learning (ML) and deep learning.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","’","ML","ORG","To fully understand generative AI, it’s important to first understand the technologies on which generative AI tools are built: machine learning (ML) and deep learning.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","’","ML","ORG","To fully understand generative AI, it’s important to first understand the technologies on which generative AI tools are built: machine learning (ML) and deep learning.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","stay","the Think Newsletter","ORG","Stay up to date on the most important—and intriguing—industry trends on AI, automation, data and beyond with the Think Newsletter, delivered twice weekly.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","stay","weekly","DATE","Stay up to date on the most important—and intriguing—industry trends on AI, automation, data and beyond with the Think Newsletter, delivered twice weekly.","https://www.ibm.com/think/topics/artificial-intelligence"
"the Think Newsletter","ORG","stay","weekly","DATE","Stay up to date on the most important—and intriguing—industry trends on AI, automation, data and beyond with the Think Newsletter, delivered twice weekly.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","have","more than 70 years","DATE","A simple way to think about AI is as a series of nested or derivative concepts that have emerged over more than 70 years:
Directly underneath AI, we have machine learning, which involves creating mode","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","have","AI","ORG","A simple way to think about AI is as a series of nested or derivative concepts that have emerged over more than 70 years:
Directly underneath AI, we have machine learning, which involves creating mode","https://www.ibm.com/think/topics/artificial-intelligence"
"more than 70 years","DATE","have","AI","ORG","A simple way to think about AI is as a series of nested or derivative concepts that have emerged over more than 70 years:
Directly underneath AI, we have machine learning, which involves creating mode","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","ORG","begin","Generative AI","PERSON","This evolution coincided with the emergence of three sophisticated deep learning model types:
In general, generative AI operates in three phases:
Generative AI begins with a ""foundation model""; a deep","https://www.ibm.com/think/topics/artificial-intelligence"
"weeks","DATE","require","millions of dollars","MONEY","It requires thousands of clustered graphics processing units (GPUs) and weeks of processing, all of which typically costs millions of dollars.","https://www.ibm.com/think/topics/artificial-intelligence"
"Meta","ORG","enable","AI","GPE","Open source foundation model projects, such as Meta's Llama-2, enable gen AI developers to avoid this step and its costs.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","do","a week","DATE","This can be done in various ways, including:
Developers and users regularly assess the outputs of their generative AI apps, and further tune the model even as often as once a week for greater accuracy","https://www.ibm.com/think/topics/artificial-intelligence"
"every year","DATE","update","18 months","DATE","In contrast, the foundation model itself is updated much less frequently, perhaps every year or 18 months.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","ORG","perform","AI","ORG","An AI agent is an autonomous AI program, it can perform tasks and accomplish goals on behalf of a user or another system without human intervention, by designing its own workflow and using available t","https://www.ibm.com/think/topics/artificial-intelligence"
"Agentic AI","PERSON","related_to","AI","ORG","Agentic AI is a system of multiple AI agents, the efforts of which are coordinated, or orchestrated, to accomplish a more complex task or a greater goal than any single agent in the system could accom","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","ORG","related_to","AI","ORG","Unlike chatbots and other AI models which operate within predefined constraints and require human intervention, AI agents and agentic AI exhibit autonomy, goal-driven behavior and adaptability to chan","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","related_to","Nepal","GPE","For example, a gen AI app might be able to tell you the best time to climb Mt. Everest given your work schedule, but an agent can tell you this, and then use an online travel service to book you the b","https://www.ibm.com/think/topics/artificial-intelligence"
"NLP","ORG","use","AI","GPE","These tools use natural language processing (NLP) and generative AI capabilities to understand and respond to customer questions about order status, product details and return policies.","https://www.ibm.com/think/topics/artificial-intelligence"
"IoT","ORG","analyze","OT","ORG","Machine learning models can analyze data from sensors, Internet of Things (IoT) devices and operational technology (OT) to forecast when maintenance will be required and predict equipment failures bef","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","related_to","AI","ORG","AI ethics is a multidisciplinary field that studies how to optimize AI's beneficial impact while reducing risks and adverse outcomes.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","apply","AI","GPE","Principles of AI ethics are applied through a system of AI governance consisted of guardrails that help ensure that AI tools and systems remain safe and ethical.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","apply","AI","GPE","Principles of AI ethics are applied through a system of AI governance consisted of guardrails that help ensure that AI tools and systems remain safe and ethical.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","apply","AI","GPE","Principles of AI ethics are applied through a system of AI governance consisted of guardrails that help ensure that AI tools and systems remain safe and ethical.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","require","AI","GPE","An ethical approach to AI governance requires the involvement of a wide range of stakeholders, including developers, users, policymakers and ethicists, helping to ensure that AI-related systems are de","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","provide","AI","GPE","Increased transparency provides information for AI
consumers to better understand how the AI model or service was created.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","ORG","related_to","AI","ORG","It is crucial to be able to protect AI models that might contain personal information, control what data goes into the model in the first place, and to build adaptable systems that can adjust to chang","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","define","AI","GPE","In order to contextualize the use of AI at various levels of complexity and sophistication, researchers have defined several types of AI that refer to its level of sophistication:
Weak AI: Also known ","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","define","AI","GPE","In order to contextualize the use of AI at various levels of complexity and sophistication, researchers have defined several types of AI that refer to its level of sophistication:
Weak AI: Also known ","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","define","AI","GPE","In order to contextualize the use of AI at various levels of complexity and sophistication, researchers have defined several types of AI that refer to its level of sophistication:
Weak AI: Also known ","https://www.ibm.com/think/topics/artificial-intelligence"
"Amazon’s Alexa","ORG","include","Apple’s Siri","ORG","Examples might include “smart” voice assistant apps, such as Amazon’s Alexa, Apple’s Siri, a social media chatbot or the autonomous vehicles promised by Tesla.","https://www.ibm.com/think/topics/artificial-intelligence"
"Amazon’s Alexa","ORG","include","Tesla","ORG","Examples might include “smart” voice assistant apps, such as Amazon’s Alexa, Apple’s Siri, a social media chatbot or the autonomous vehicles promised by Tesla.","https://www.ibm.com/think/topics/artificial-intelligence"
"Apple’s Siri","ORG","include","Tesla","ORG","Examples might include “smart” voice assistant apps, such as Amazon’s Alexa, Apple’s Siri, a social media chatbot or the autonomous vehicles promised by Tesla.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","related_to","AI","ORG","This level of AI is currently theoretical and no known AI systems approach this level of sophistication.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","remain","AI","ORG","Despite recent advances in AI development, self-aware AI systems of science fiction remain firmly in that realm.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","include","1950","DATE","But since the advent of electronic computing (and relative to some of the topics discussed in this article) important events and milestones in the evolution of AI include the following:
1950
Alan Turi","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","include","Alan Turing","PERSON","But since the advent of electronic computing (and relative to some of the topics discussed in this article) important events and milestones in the evolution of AI include the following:
1950
Alan Turi","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","include","Computing Machinery","PERSON","But since the advent of electronic computing (and relative to some of the topics discussed in this article) important events and milestones in the evolution of AI include the following:
1950
Alan Turi","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","include","Intelligence","ORG","But since the advent of electronic computing (and relative to some of the topics discussed in this article) important events and milestones in the evolution of AI include the following:
1950
Alan Turi","https://www.ibm.com/think/topics/artificial-intelligence"
"1950","DATE","include","Alan Turing","PERSON","But since the advent of electronic computing (and relative to some of the topics discussed in this article) important events and milestones in the evolution of AI include the following:
1950
Alan Turi","https://www.ibm.com/think/topics/artificial-intelligence"
"1950","DATE","include","Computing Machinery","PERSON","But since the advent of electronic computing (and relative to some of the topics discussed in this article) important events and milestones in the evolution of AI include the following:
1950
Alan Turi","https://www.ibm.com/think/topics/artificial-intelligence"
"1950","DATE","include","Intelligence","ORG","But since the advent of electronic computing (and relative to some of the topics discussed in this article) important events and milestones in the evolution of AI include the following:
1950
Alan Turi","https://www.ibm.com/think/topics/artificial-intelligence"
"Alan Turing","PERSON","publish","Computing Machinery","PERSON","But since the advent of electronic computing (and relative to some of the topics discussed in this article) important events and milestones in the evolution of AI include the following:
1950
Alan Turi","https://www.ibm.com/think/topics/artificial-intelligence"
"Alan Turing","PERSON","include","Intelligence","ORG","But since the advent of electronic computing (and relative to some of the topics discussed in this article) important events and milestones in the evolution of AI include the following:
1950
Alan Turi","https://www.ibm.com/think/topics/artificial-intelligence"
"Computing Machinery","PERSON","include","Intelligence","ORG","But since the advent of electronic computing (and relative to some of the topics discussed in this article) important events and milestones in the evolution of AI include the following:
1950
Alan Turi","https://www.ibm.com/think/topics/artificial-intelligence"
"German","NORP","ask","WWII","EVENT","In this paper, Turing famous for breaking the German ENIGMA code during WWII and often referred to as the ""father of computer science"" asks the following question: ""Can machines think?""
From there, he","https://www.ibm.com/think/topics/artificial-intelligence"
"German","NORP","ask","the ""Turing Test","ORG","In this paper, Turing famous for breaking the German ENIGMA code during WWII and often referred to as the ""father of computer science"" asks the following question: ""Can machines think?""
From there, he","https://www.ibm.com/think/topics/artificial-intelligence"
"WWII","EVENT","ask","the ""Turing Test","ORG","In this paper, Turing famous for breaking the German ENIGMA code during WWII and often referred to as the ""father of computer science"" asks the following question: ""Can machines think?""
From there, he","https://www.ibm.com/think/topics/artificial-intelligence"
"1956","DATE","coin","John McCarthy","PERSON","1956
John McCarthy coins the term ""artificial intelligence"" at the first-ever AI conference at Dartmouth College.","https://www.ibm.com/think/topics/artificial-intelligence"
"1956","DATE","coin","AI","GPE","1956
John McCarthy coins the term ""artificial intelligence"" at the first-ever AI conference at Dartmouth College.","https://www.ibm.com/think/topics/artificial-intelligence"
"1956","DATE","coin","Dartmouth College","ORG","1956
John McCarthy coins the term ""artificial intelligence"" at the first-ever AI conference at Dartmouth College.","https://www.ibm.com/think/topics/artificial-intelligence"
"John McCarthy","PERSON","coin","AI","GPE","1956
John McCarthy coins the term ""artificial intelligence"" at the first-ever AI conference at Dartmouth College.","https://www.ibm.com/think/topics/artificial-intelligence"
"John McCarthy","PERSON","coin","Dartmouth College","ORG","1956
John McCarthy coins the term ""artificial intelligence"" at the first-ever AI conference at Dartmouth College.","https://www.ibm.com/think/topics/artificial-intelligence"
"AI","GPE","coin","Dartmouth College","ORG","1956
John McCarthy coins the term ""artificial intelligence"" at the first-ever AI conference at Dartmouth College.","https://www.ibm.com/think/topics/artificial-intelligence"
"Later that year","DATE","create","Allen Newell","PERSON","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"Later that year","DATE","create","J.C. Shaw","ORG","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"Later that year","DATE","create","Herbert Simon","PERSON","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"Later that year","DATE","create","the Logic Theorist","ORG","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"Later that year","DATE","create","AI","ORG","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"Allen Newell","PERSON","create","J.C. Shaw","ORG","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"Allen Newell","PERSON","create","Herbert Simon","PERSON","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"Allen Newell","PERSON","create","the Logic Theorist","ORG","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"Allen Newell","PERSON","create","AI","ORG","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"J.C. Shaw","ORG","create","Herbert Simon","PERSON","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"J.C. Shaw","ORG","create","the Logic Theorist","ORG","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"J.C. Shaw","ORG","create","AI","ORG","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"Herbert Simon","PERSON","create","the Logic Theorist","ORG","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"Herbert Simon","PERSON","create","AI","ORG","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"the Logic Theorist","ORG","create","AI","ORG","Later that year, Allen Newell, J.C. Shaw and Herbert Simon create the Logic Theorist, the first-ever running AI computer program.","https://www.ibm.com/think/topics/artificial-intelligence"
"1967","DATE","build","Frank Rosenblatt","PERSON","1967
Frank Rosenblatt builds the Mark 1 Perceptron, the first computer based on a neural network that ""learned"" through trial and error.","https://www.ibm.com/think/topics/artificial-intelligence"
"Just a year later","DATE","publish","Marvin Minsky","PERSON","Just a year later, Marvin Minsky and Seymour Papert publish a book titled Perceptrons, which becomes both the landmark work on neural networks and, at least for a while, an argument against future neu","https://www.ibm.com/think/topics/artificial-intelligence"
"Just a year later","DATE","publish","Seymour Papert","PERSON","Just a year later, Marvin Minsky and Seymour Papert publish a book titled Perceptrons, which becomes both the landmark work on neural networks and, at least for a while, an argument against future neu","https://www.ibm.com/think/topics/artificial-intelligence"
"Just a year later","DATE","publish","Perceptrons","EVENT","Just a year later, Marvin Minsky and Seymour Papert publish a book titled Perceptrons, which becomes both the landmark work on neural networks and, at least for a while, an argument against future neu","https://www.ibm.com/think/topics/artificial-intelligence"
"Marvin Minsky","PERSON","publish","Seymour Papert","PERSON","Just a year later, Marvin Minsky and Seymour Papert publish a book titled Perceptrons, which becomes both the landmark work on neural networks and, at least for a while, an argument against future neu","https://www.ibm.com/think/topics/artificial-intelligence"
"Marvin Minsky","PERSON","publish","Perceptrons","EVENT","Just a year later, Marvin Minsky and Seymour Papert publish a book titled Perceptrons, which becomes both the landmark work on neural networks and, at least for a while, an argument against future neu","https://www.ibm.com/think/topics/artificial-intelligence"
"Seymour Papert","PERSON","publish","Perceptrons","EVENT","Just a year later, Marvin Minsky and Seymour Papert publish a book titled Perceptrons, which becomes both the landmark work on neural networks and, at least for a while, an argument against future neu","https://www.ibm.com/think/topics/artificial-intelligence"
"1980","DATE","use","AI","GPE","1980
Neural networks, which use a backpropagation algorithm to train itself, became widely used in AI applications.","https://www.ibm.com/think/topics/artificial-intelligence"
"1995","DATE","related_to","Stuart Russell","PERSON","1995
Stuart Russell and Peter Norvig publish Artificial Intelligence: A Modern Approach, which becomes one of the leading textbooks in the study of AI.","https://www.ibm.com/think/topics/artificial-intelligence"
"1995","DATE","related_to","Peter Norvig","PERSON","1995
Stuart Russell and Peter Norvig publish Artificial Intelligence: A Modern Approach, which becomes one of the leading textbooks in the study of AI.","https://www.ibm.com/think/topics/artificial-intelligence"
"1995","DATE","related_to","Artificial Intelligence","ORG","1995
Stuart Russell and Peter Norvig publish Artificial Intelligence: A Modern Approach, which becomes one of the leading textbooks in the study of AI.","https://www.ibm.com/think/topics/artificial-intelligence"
"1995","DATE","related_to","AI","GPE","1995
Stuart Russell and Peter Norvig publish Artificial Intelligence: A Modern Approach, which becomes one of the leading textbooks in the study of AI.","https://www.ibm.com/think/topics/artificial-intelligence"
"Stuart Russell","PERSON","related_to","Peter Norvig","PERSON","1995
Stuart Russell and Peter Norvig publish Artificial Intelligence: A Modern Approach, which becomes one of the leading textbooks in the study of AI.","https://www.ibm.com/think/topics/artificial-intelligence"
"Stuart Russell","PERSON","related_to","Artificial Intelligence","ORG","1995
Stuart Russell and Peter Norvig publish Artificial Intelligence: A Modern Approach, which becomes one of the leading textbooks in the study of AI.","https://www.ibm.com/think/topics/artificial-intelligence"
"Stuart Russell","PERSON","related_to","AI","GPE","1995
Stuart Russell and Peter Norvig publish Artificial Intelligence: A Modern Approach, which becomes one of the leading textbooks in the study of AI.","https://www.ibm.com/think/topics/artificial-intelligence"
"Peter Norvig","PERSON","related_to","Artificial Intelligence","ORG","1995
Stuart Russell and Peter Norvig publish Artificial Intelligence: A Modern Approach, which becomes one of the leading textbooks in the study of AI.","https://www.ibm.com/think/topics/artificial-intelligence"
"Peter Norvig","PERSON","related_to","AI","GPE","1995
Stuart Russell and Peter Norvig publish Artificial Intelligence: A Modern Approach, which becomes one of the leading textbooks in the study of AI.","https://www.ibm.com/think/topics/artificial-intelligence"
"Artificial Intelligence","ORG","related_to","AI","GPE","1995
Stuart Russell and Peter Norvig publish Artificial Intelligence: A Modern Approach, which becomes one of the leading textbooks in the study of AI.","https://www.ibm.com/think/topics/artificial-intelligence"
"1997","DATE","beat","IBM","ORG","1997
IBM's Deep Blue beats then world chess champion Garry Kasparov, in a chess match (and rematch).","https://www.ibm.com/think/topics/artificial-intelligence"
"1997","DATE","beat","Deep Blue","PRODUCT","1997
IBM's Deep Blue beats then world chess champion Garry Kasparov, in a chess match (and rematch).","https://www.ibm.com/think/topics/artificial-intelligence"
"1997","DATE","beat","Garry Kasparov","PERSON","1997
IBM's Deep Blue beats then world chess champion Garry Kasparov, in a chess match (and rematch).","https://www.ibm.com/think/topics/artificial-intelligence"
"IBM","ORG","beat","Deep Blue","PRODUCT","1997
IBM's Deep Blue beats then world chess champion Garry Kasparov, in a chess match (and rematch).","https://www.ibm.com/think/topics/artificial-intelligence"
"IBM","ORG","beat","Garry Kasparov","PERSON","1997
IBM's Deep Blue beats then world chess champion Garry Kasparov, in a chess match (and rematch).","https://www.ibm.com/think/topics/artificial-intelligence"
"Deep Blue","PRODUCT","beat","Garry Kasparov","PERSON","1997
IBM's Deep Blue beats then world chess champion Garry Kasparov, in a chess match (and rematch).","https://www.ibm.com/think/topics/artificial-intelligence"
"2004","DATE","write","John McCarthy","PERSON","2004
John McCarthy writes a paper, What Is Artificial Intelligence?, and proposes an often-cited definition of AI.","https://www.ibm.com/think/topics/artificial-intelligence"
"2004","DATE","write","AI","GPE","2004
John McCarthy writes a paper, What Is Artificial Intelligence?, and proposes an often-cited definition of AI.","https://www.ibm.com/think/topics/artificial-intelligence"
"John McCarthy","PERSON","write","AI","GPE","2004
John McCarthy writes a paper, What Is Artificial Intelligence?, and proposes an often-cited definition of AI.","https://www.ibm.com/think/topics/artificial-intelligence"
"one day","DATE","related_to","AI","ORG","By this time, the era of big data and cloud computing is underway, enabling organizations to manage ever-larger data estates, which will one day be used to train AI models.","https://www.ibm.com/think/topics/artificial-intelligence"
"2011","DATE","related_to","IBM","ORG","2011
IBM Watson® beats champions Ken Jennings and Brad Rutter at Jeopardy!","https://www.ibm.com/think/topics/artificial-intelligence"
"2011","DATE","related_to","Watson®","PERSON","2011
IBM Watson® beats champions Ken Jennings and Brad Rutter at Jeopardy!","https://www.ibm.com/think/topics/artificial-intelligence"
"2011","DATE","related_to","Ken Jennings","PERSON","2011
IBM Watson® beats champions Ken Jennings and Brad Rutter at Jeopardy!","https://www.ibm.com/think/topics/artificial-intelligence"
"2011","DATE","related_to","Brad Rutter","PERSON","2011
IBM Watson® beats champions Ken Jennings and Brad Rutter at Jeopardy!","https://www.ibm.com/think/topics/artificial-intelligence"
"IBM","ORG","related_to","Watson®","PERSON","2011
IBM Watson® beats champions Ken Jennings and Brad Rutter at Jeopardy!","https://www.ibm.com/think/topics/artificial-intelligence"
"IBM","ORG","related_to","Ken Jennings","PERSON","2011
IBM Watson® beats champions Ken Jennings and Brad Rutter at Jeopardy!","https://www.ibm.com/think/topics/artificial-intelligence"
"IBM","ORG","related_to","Brad Rutter","PERSON","2011
IBM Watson® beats champions Ken Jennings and Brad Rutter at Jeopardy!","https://www.ibm.com/think/topics/artificial-intelligence"
"Watson®","PERSON","related_to","Ken Jennings","PERSON","2011
IBM Watson® beats champions Ken Jennings and Brad Rutter at Jeopardy!","https://www.ibm.com/think/topics/artificial-intelligence"
"Watson®","PERSON","related_to","Brad Rutter","PERSON","2011
IBM Watson® beats champions Ken Jennings and Brad Rutter at Jeopardy!","https://www.ibm.com/think/topics/artificial-intelligence"
